레시피일련번호,요리명,요리인분명_no,요리인분명,요리내용,재료명,중량,단위,재료분류
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,엔초비 ,4,마리,시저 샐러드 드레싱
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,포도씨유 ,80,ml,시저 샐러드 드레싱
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,식초 ,2,Ts,시저 샐러드 드레싱
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,파마산치즈 ,1,Ts,시저 샐러드 드레싱
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,식빵 ,4,장,올리브 크루통
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,올리브유 ,2,Ts,올리브 크루통
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,파마산치즈가루 ,1,Ts,올리브 크루통
683843,치킨시저샐러드,3,3인분,[재료] 로메인 10장| 양상추 3장| 하림 슬림 닭가슴살(삶은 닭가슴살 1쪽) 1캔| 방울 토마토 10개| 파마산치즈 약간 [시저 샐러드 드레싱] 노른자 2개| 우스터소스 1ts| 백후추 1/4ts| 엔초비 4마리| 포도씨유 80ml| 식초 2Ts| 파마산치즈 1Ts [올리브 크루통] 식빵 4장| 올리브유 2Ts| 파마산치즈가루 1Ts| 파슬리가루 약간,파슬리가루 ,약간,-,올리브 크루통
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,비엔나소시지 ,140,g,재료
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,마늘쫑 ,110,g,재료
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,오일 조금,-,-,재료
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,소금(데침용) ,약간,-,재료
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,진간장 ,1+1/2TS,-,양념장
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,요리당 ,1,ts,양념장
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,참기름 ,1,ts,양념장
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,청주 ,1,ts,양념장
685161,비엔나마늘종볶음,2,2인분,[재료] 비엔나소시지 140g| 마늘쫑 110g| 오일 조금| 소금(데침용) 약간 [양념장] 진간장 1+1/2TS| 요리당 1ts| 참기름 1ts| 청주 1ts| 통깨 적당량,통깨 ,적당량,-,양념장
685164,흑미식빵,4,4인분,[재료] 흑미가루 250g| 탈지분유 5g| 계란+우유 160g| 이스트 6g [양념] 설탕 25g| 버터 25g| 소금 4g,흑미가루 ,250,g,재료
685164,흑미식빵,4,4인분,[재료] 흑미가루 250g| 탈지분유 5g| 계란+우유 160g| 이스트 6g [양념] 설탕 25g| 버터 25g| 소금 4g,탈지분유 ,5,g,재료
685164,흑미식빵,4,4인분,[재료] 흑미가루 250g| 탈지분유 5g| 계란+우유 160g| 이스트 6g [양념] 설탕 25g| 버터 25g| 소금 4g,계란+우유 ,160,g,재료
685164,흑미식빵,4,4인분,[재료] 흑미가루 250g| 탈지분유 5g| 계란+우유 160g| 이스트 6g [양념] 설탕 25g| 버터 25g| 소금 4g,이스트 ,6,g,재료
685164,흑미식빵,4,4인분,[재료] 흑미가루 250g| 탈지분유 5g| 계란+우유 160g| 이스트 6g [양념] 설탕 25g| 버터 25g| 소금 4g,설탕 ,25,g,양념
685164,흑미식빵,4,4인분,[재료] 흑미가루 250g| 탈지분유 5g| 계란+우유 160g| 이스트 6g [양념] 설탕 25g| 버터 25g| 소금 4g,버터 ,25,g,양념
685164,흑미식빵,4,4인분,[재료] 흑미가루 250g| 탈지분유 5g| 계란+우유 160g| 이스트 6g [양념] 설탕 25g| 버터 25g| 소금 4g,소금 ,4,g,양념
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,식빵 ,10,장,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,피자치즈 ,300,그램,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,햄 ,200,그램,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,청피망 ,1,개,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,빨강파프리카 ,1,개,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,노랑파프리카 ,1,개,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,양파 ,1,개,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,통조림 완두콩 ,2,큰술,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,옥수수캔 ,2,큰술,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,슬라이스치즈 ,5~10장,-,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,파인애플통조림 ,약간,-,재료
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,설탕 ,1,큰술,양념
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,후춧가루 ,약간,-,양념
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,토마토소스 ,200,그램,양념
685531,피자빵,6,6인분이상,[재료] 식빵 10장| 피자치즈 300그램| 햄 200그램| 청피망 1개| 빨강파프리카 1개| 노랑파프리카 1개| 양파 1개| 통조림 완두콩 2큰술| 옥수수캔 2큰술| 슬라이스치즈 5~10장| 파인애플통조림 약간 [양념] 설탕 1큰술| 후춧가루 약간| 토마토소스 200그램| 토마토케첩 2큰술,토마토케첩 ,2,큰술,양념
685904,오므라이스,1,1인분,[재료] 뜨거운 밥 1공기| 맛있는밥&엔 1개| 달걀 1개 [양념] 우유 1큰술,뜨거운 밥 ,1,공기,재료
685904,오므라이스,1,1인분,[재료] 뜨거운 밥 1공기| 맛있는밥&엔 1개| 달걀 1개 [양념] 우유 1큰술,맛있는밥&엔 ,1,개,재료
685904,오므라이스,1,1인분,[재료] 뜨거운 밥 1공기| 맛있는밥&엔 1개| 달걀 1개 [양념] 우유 1큰술,달걀 ,1,개,재료
685904,오므라이스,1,1인분,[재료] 뜨거운 밥 1공기| 맛있는밥&엔 1개| 달걀 1개 [양념] 우유 1큰술,우유 ,1,큰술,양념
686268,젤리,3,3인분,[재료] 한천가루 3g| 조금 진하게 탄 원두커피 450cc| 설탕(기호대로) 적당량,한천가루 ,3,g,재료
686268,젤리,3,3인분,[재료] 한천가루 3g| 조금 진하게 탄 원두커피 450cc| 설탕(기호대로) 적당량,조금 진하게 탄 원두커피 ,450,cc,재료
686268,젤리,3,3인분,[재료] 한천가루 3g| 조금 진하게 탄 원두커피 450cc| 설탕(기호대로) 적당량,설탕(기호대로) ,적당량,-,재료
686285,홍차젤리,2,2인분,[재료] 한천가루 5그램| 홍차(약간 진하게 내린것) 300cc | 설탕 100그램,한천가루 ,5,그램,재료
686285,홍차젤리,2,2인분,[재료] 한천가루 5그램| 홍차(약간 진하게 내린것) 300cc | 설탕 100그램,홍차(,약간 진하게 내린것) 300cc,-,재료
686285,홍차젤리,2,2인분,[재료] 한천가루 5그램| 홍차(약간 진하게 내린것) 300cc | 설탕 100그램,설탕 ,100,그램,재료
686294,포도젤리,3,3인분,[재료] 블루메이드 포도맛 1봉지| 물 400CC| 포도알 2컵| 단호박젤리 약간,블루메이드 포도맛 ,1,봉지,재료
686294,포도젤리,3,3인분,[재료] 블루메이드 포도맛 1봉지| 물 400CC| 포도알 2컵| 단호박젤리 약간,물 ,400,CC,재료
686294,포도젤리,3,3인분,[재료] 블루메이드 포도맛 1봉지| 물 400CC| 포도알 2컵| 단호박젤리 약간,포도알 ,2,컵,재료
686294,포도젤리,3,3인분,[재료] 블루메이드 포도맛 1봉지| 물 400CC| 포도알 2컵| 단호박젤리 약간,단호박젤리 ,약간,-,재료
686300,사시미곤약쫄면,1,1인분,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,사시미곤약분말 ,15,그램,재료
686300,사시미곤약쫄면,1,1인분,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,물 ,1000,cc,재료
686300,사시미곤약쫄면,1,1인분,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,보라색천연색소 ,1~2mg,-,재료
686300,사시미곤약쫄면,1,1인분,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,토마토 ,1,개,재료
686300,사시미곤약쫄면,1,1인분,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,양상추 ,1,컵,재료
686300,사시미곤약쫄면,1,1인분,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,삶은계란 ,1,개,재료
686300,사시미곤약쫄면,1,1인분,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,초고추장(입맛에 맞게 조절) ,2,스푼,양념
686938,브레드,6,6인분이상,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,강력분 ,250,g,재료
686938,브레드,6,6인분이상,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,물 ,150,g,재료
686938,브레드,6,6인분이상,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,우유 ,10,g,재료
686938,브레드,6,6인분이상,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,설탕 ,30,g,재료
686938,브레드,6,6인분이상,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,소금 ,1/2ts,-,재료
686938,브레드,6,6인분이상,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,이스트 ,5,g,재료
686938,브레드,6,6인분이상,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,포피시드 ,1,Ts,재료
686945,시나몬비스코티,6,6인분이상,[재료] 계란 1개| 설탕 50g| 바나나 1개| 박력분 160g| 아몬드가루 30g| 통아몬드 50g| 베이킹파우더 1/2ts| 시나몬가루 5g,계란 ,1,개,재료
686945,시나몬비스코티,6,6인분이상,[재료] 계란 1개| 설탕 50g| 바나나 1개| 박력분 160g| 아몬드가루 30g| 통아몬드 50g| 베이킹파우더 1/2ts| 시나몬가루 5g,설탕 ,50,g,재료
686945,시나몬비스코티,6,6인분이상,[재료] 계란 1개| 설탕 50g| 바나나 1개| 박력분 160g| 아몬드가루 30g| 통아몬드 50g| 베이킹파우더 1/2ts| 시나몬가루 5g,바나나 ,1,개,재료
686945,시나몬비스코티,6,6인분이상,[재료] 계란 1개| 설탕 50g| 바나나 1개| 박력분 160g| 아몬드가루 30g| 통아몬드 50g| 베이킹파우더 1/2ts| 시나몬가루 5g,박력분 ,160,g,재료
686945,시나몬비스코티,6,6인분이상,[재료] 계란 1개| 설탕 50g| 바나나 1개| 박력분 160g| 아몬드가루 30g| 통아몬드 50g| 베이킹파우더 1/2ts| 시나몬가루 5g,아몬드가루 ,30,g,재료
